row_id,character,unicode_codepoint,decimal_codepoint,scope,standard_level,standard_rank,source_level,proposed_cnbe32,proposed_cnbe32_status,candidate_structure_label,candidate_structure_status,candidate_decomposition,candidate_decomposition_status,direct_component_candidates,character_component_candidates,non_character_component_candidates,unknown_component_candidates,basic_component_candidates,component_source,radical,radical_status,stroke_count,stroke_order,stroke_order_status,gf0017_existing_score,gf0017_existing_max,gf0017_formal_total,gf0017_new_points_assigned,dictionary_context_status,kangxi_volume,kangxi_excerpt,zhonghua_excerpt,wiki_context_status,candidate_status,standard_evidence_status,blocked_items,review_status,cnbe_write_status,database_rebuild_status,agent_version
8105_core_control_044,淌,U+6DCC,28108,8105_national_standard_core,一级,2419,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰氵尚,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,氵 尚,尚,氵,,氵 丨 一 冂,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,氵,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,11,4 4 1 2 4 3 2 5 2 5 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【巳集上】【水字部】,【集韻】尺亮切，音唱。【玉篇】大波也。　又水貌。【淮南子·本經訓】淌游瀷淢。【註】皆文畫擬象水勢之貌。,1、淌讀音：尺亮切，音唱，漾韻。釋文： ❶大波。見《玉篇》。 ❷水貌。《淮南本經》：～游瀷淢。 　〔注〕：皆文畫擬象水勢之貌。 　〔按俗又謂順流而下曰～。讀如湯上聲〕。,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_045,溘,U+6E98,28312,8105_national_standard_core,二级,5568,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰氵盍,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,氵 盍,盍,氵,,氵 一 厶 土,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,氵,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,13,4 4 1 1 2 1 5 4 2 5 2 2 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【巳集上】【水字部】,【唐韻】口答切【集韻】【韻會】【正韻】克盍切，𠀤音榼。【說文】奄忽也。【江淹·恨賦】朝露溘至。　又至也，依也。　又【唐韻】苦蓋切，音礚。船著沙也。　【集韻】或作𣩄。,1、溘讀音：克盍切，音榼，合韻。釋文： ❶奄忽也。見《說文新附》。《鈕氏新附攷》：～、疑古作盍。離騷。寧～死以流亡兮。王注。～、猶奄也。 　〔按說文盍、奄、竝訓覆。以～訓奄。故疑古作盍〕。 ❷水也。見《玉篇》。 ❸至也。見《廣韻》。 ❹依也。見《廣韻》。 　〔按一切經音義卷十九引廣雅。～、依也。～、各本多譌作湐〕。 ❺或作徖。見《集韻》：〔按廣韻徖下云...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_046,潋,U+6F4B,28491,8105_national_standard_core,二级,5805,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰氵敛,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,氵 敛,敛,氵,,氵 一 亼 乂,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,氵,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,14,4 4 1 3 4 1 4 4 3 1 3 1 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【巳集上】【水字部】,【廣韻】良冉切【集韻】【韻會】【正韻】力冉切，𠀤音斂。瀲灩，水溢貌。【木華·海賦】浟湙瀲灩。　又波際也。【潘岳·西征賦】靑蕃蔚乎翠瀲。　又泛也。【郭璞·江賦】或泛瀲于潮波。　又【廣韻】【集韻】【韻會】𠀤力驗切，音殮。義同。　【集韻】或省作澰。,,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_047,炉,U+7089,28809,8105_national_standard_core,一级,1238,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰火户,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,户 火,户 火,,,丿 丶 人,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,火,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,4 3 3 4 4 5 1 3,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【巳集中】【火字部】,【篇海】俗爐字。詳爐字註。<hr>（爐）【玉篇】洛乎切，音盧。火爐也。【范致能詩】何如田舍火爐頭。,1、炉釋文：俗爐字。見《篇海》。 2、爐讀音：洛乎切，音盧，虞韻。釋文： ❶火所居也。見《類篇》。 ❷熏器。〔李商隱詩〕：睡鴨香～換夕熏。 ❸鑪或字。《韻會舉要》：鑪。方鑪也。一曰火函。又火冶也。或作～。,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_048,煓,U+7153,29011,8105_national_standard_core,三级,7586,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,,NOT_FINAL_STRUCTURE_LABEL,,DECOMPOSITION_REVIEW_REQUIRED,,,,,煓,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,13,4 3 3 4 2 5 2 1 3 2 5 2 2,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【巳集中】【火字部】,【廣韻】他端切【集韻】【韻會】【正韻】他官切，𠀤音湍。【玉篇】火熾也。　又【揚子·方言】煓，𧹘貌也。　又【洞冥記】邀臣入雲煓之幕。,1、煓讀音：他官切，音湍，寒韻。釋文： ❶火滅也。見《玉篇》。 ❷赫也。見《字彙》。,HAS_WIKI_CONTEXT,STANDARDIZER_EVIDENCE_GAP,REVIEW_REQUIRED,NO_COMPONENT_OR_DICTIONARY_CONTEXT;FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_049,牧,U+7267,29287,8105_national_standard_core,一级,1126,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰牛攵,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,攵 牛,牛,攵,,丿 牛,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,牛,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,3 1 2 1 3 1 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【巳集下】【牛字部】,【廣韻】【集韻】【韻會】𠀤莫六切，音目。【說文】本作𤘴，養牛人也。从攴牛。【玉篇】畜養也。【廣韻】放也，食也。【揚子·方言】牧，飤也。【註】謂放飤牛馬也。【書·禹貢】萊夷作牧。【傳】萊夷，地名，可以放牧。【詩·小雅】爾牧來思。【周禮·地官·牧人】掌牧六牲而阜蕃其物，以供祭祀之牲牷。又【夏官·校人】夏祭先牧。【註】始養馬者。又牧師掌牧地。【左傳·僖二十八...,1、牧讀音：莫六切，音目，屋韻。釋文： ❶養牛人也。詩曰。～人乃夢。見《說文攴部》。 ❷放～之地也。《書禹貢》：萊夷作～。 ❸掌～之官也。《周禮牧人》：掌～六畜而阜蕃其物。以供祭祀之牲牷。 ❹田官亦曰～。《詩靜女》：自～歸荑。 ❺主舟之官亦曰～。《禮記月令》：命舟～覆舟。 ❻郊外也。《爾雅釋地》：郊外謂之～。 ❼州長也。《禮記曲禮》：九州之長。入於天子...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_050,献,U+732E,29486,8105_national_standard_core,一级,2861,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰南犬,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,犬 南,犬 南,,,人 一 丶 丨 十,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,犬,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,13,1 2 2 5 4 3 1 1 2 1 3 4 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【巳集下】【犬字部】,【篇海】同獻。【字彙】俗獻字。<hr>（獻）【唐韻】【集韻】【韻會】【正韻】𠀤許建切，音憲。【說文】宗廟犬名羹獻，犬肥者以獻之。从犬，鬳聲。【禮·曲禮】犬曰羹獻。　又【廣韻】進也。【爾雅·釋詁】享獻也。【疏】致物於尊者曰獻。【周禮·天官·小宰】膳獻。【註】膳獻，禽羞俶獻也。又【膳夫】王燕飮酒，則爲獻主。　又【書·益稷】萬邦黎獻。【傳】獻，賢也。【論語】...,1、献釋文：獻俗字。見《字彙》。 2、獻讀音：許建切，音憲，願韻。釋文： ❶宗廟犬、名羹～。犬肥者以～之。見《說文》。《段注》：此說从犬之意也。～本祭祀奉犬牲之偁。 ❷凡進物曰～。《儀禮鄕射禮》：西北而～實。 ❸上也。《呂覽異寶》：願～之丈人。 ❹貢也。《國語楚語》：公貨足以實～。 ❺奏也。《詩瓠葉》：酌言～之。 ❻進也。《國語吳語》：大夫種乃～謀。 ...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_051,珥,U+73E5,29669,8105_national_standard_core,二级,4401,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰王耳,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,耳 王,耳 王,,,一 十,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,王,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,10,1 1 2 1 1 2 2 1 1 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【午集上】【玉字部】,【唐韻】【集韻】【韻會】仍吏切【正韻】而至切，𠀤音餌。【說文】瑱也。【徐曰】瑱之狀，首直而末銳，以塞耳。【玉篇】珠在耳。【韻會】一名耳璫。【史記·外戚世家】夫人脫簪珥叩頭。【前漢·東方朔傳】迺下殿去簪珥。【註】珥，音餌。珠玉飾耳者也。　又【博雅】劒珥謂之鐔。【楚辭·九歌】撫長劎兮玉珥，璆鏘鳴兮琳琅。【註】珥，音餌。　又同咡。【淮南子·覽㝠訓·蠶咡絲而商...,1、珥讀音：仍吏切，音餌，寘韻。忍止切，音耳，紙韻。釋文： ❶瑱也。从玉耳。耳亦聲。見《說文》。 　〔注〕：鍇曰。瑱之狀、首直而末銳。以塞耳。故曰亦聲。 　〔按玉篇云。～珠在耳。六書故云。婦耳飾也。韻會云。一名耳璫。通訓定聲云。玉之似珠圓者〕。 ❷插也。〔文選左思詩〕：七葉～漢貂。 ❸戴也。《文選曹植表》：執鞭～筆。 ❹貫耳也。《山海經大荒東經》：東海...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_052,璁,U+7481,29825,8105_national_standard_core,二级,5855,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰王悤,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,王 悤,王,悤,,一 十 囗 夂 心,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,王,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,15,1 1 2 1 3 2 5 3 5 4 1 4 5 4 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【午集上】【玉字部】,【唐韻】【正韻】倉紅切【集韻】麤叢切，𠀤音悤。【說文】石之似玉者。　又【集韻】祖動切，音總。美石。,1、璁讀音：麤叢切，音悤，東韻。祖動切，音總，董韻。釋文：石之似玉者。見《說文》。 2、子釋文：同鋤。見《字彙》。,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_053,畚,U+755A,30042,8105_national_standard_core,二级,4697,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱⿱厶大田,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,厶 大 田,大 田,厶,,厶 人 一 丨 十,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,田,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,10,5 4 1 3 4 2 5 1 2 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【午集上】【田字部】,【廣韻】布忖切【正韻】布袞切，𠀤音本。【廣韻】草器。【左傳·宣十一年】稱畚築。【註】畚，盛土器。以草索爲之，筥屬。【周禮·夏官·挈壷氏】挈畚以令糧。【註】畚，所以盛糧之器。　又【揚子·方言】鍫也。江淮南楚之閒謂之臿，沅湘之閒謂之畚，趙魏之閒謂之喿，東齊謂之梩。,1、畚釋文：莓譌字。見《正字通》。 2、畚讀音：補袞切，音本，阮韻。釋文： ❶本作栦。《說文由部》：栦。蒲器也。纭屬。所以盛種。从甾。弁聲。 　〔按栦、今通作～。種、或作糧。玉篇。～、盛糧器也。段玉裁云。周禮挈壺氏。挈～以令糧。大鄭云。縣～於禀假之處。後鄭云。～所以盛糧之器。故以～表禀。左傳宣二年正義。引說文蒲器可以盛糧。左傳釋文、詩正義。引艸器可以盛...,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_054,瘃,U+7603,30211,8105_national_standard_core,二级,5540,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左上包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿸疒豖,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,疒 豖,,疒 豖,,厂 丶 勿 一,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,疒,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,13,4 1 3 4 1 1 3 5 3 3 4 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【午集中】【疒字部】,【唐韻】陟玉切【集韻】【韻會】珠玉切，𠀤音劚。【說文】中寒腫覈。【玉篇】手足中寒瘡也。【正韻】寒瘍。【前漢·趙充國傳】手足皸瘃。【註】文穎曰：瘃，寒創也。【又】霜雪疾疫，瘃墯之患。【註】謂因寒瘃而墮指。【正字通】今俗呼足跟凍瘡曰竈瘃。【玉篇】或作𤸁。,1、瘃讀音：涉玉切，音劚，沃韻。釋文：中寒腫覈也。見《說文》。《段注》：腫覈者、腫而肉中鞭。如果中有覈也。覈、核、古今字。 　〔按手足皸～。～字始見漢書趙充國傳。正字通云。今俗呼足跟凍瘡曰竈～。疑卽腫～之聲轉〕。 2、艈釋文：同瘃。見《玉篇》。,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_055,盖,U+76D6,30422,8105_national_standard_core,一级,2400,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱羊皿,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,羊 皿,羊 皿,,,丶 一,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,皿,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,11,4 3 1 1 2 1 2 5 2 2 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【午集中】【皿字部】,【正字通】俗蓋字。<hr>（蓋）〔古文〕𤇁【唐韻】古太切【韻會】居太切，𠀤音匄。苫也。【左傳·襄十四年】乃祖吾離被苫蓋。【註】白茅，苫也，今江東呼爲蓋。　又掩也。【書·蔡仲之命】爾尚蓋前人之愆。　又覆也。【關尹子·八籌篇】其高無蓋。　又車蓋。【周禮·冬官考工記】輸人爲蓋以象天，崇十尺。　又語辭。【詩·小雅】謂天蓋高，謂地蓋厚。　又【廣韻】胡𦡳切，音盍。...,1、盖釋文：蓋俗字。見《正字通》。 2、葢釋文：同蓋。見《正字通》。 3、葢釋文：蓋本字。見《說文》。 4、蓋讀音：居太切，音匄，泰韻。釋文： ❶本作葢。《說文》：葢。苫也。〔韻會云。今文作～〕。 ❷掩也。《書蔡仲之命》：爾尙～前人之愆。 ❸覆也。《左成二年傳》：所～多矣。 ❹尙也。《國語吳語》：夫固知君王之～威以好勝也。 ❺加也。加物上也。見《釋名釋...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_056,瞭,U+77AD,30637,8105_national_standard_core,一级,3401,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰目尞,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,尞 目,目,尞,,亅 八 一 冂,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,目,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,17,2 5 1 1 1 1 3 4 4 3 2 5 1 1 2 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【午集中】【目字部】,【廣韻】盧鳥切【集韻】【韻會】朗鳥切【正韻】盧皎切，𠀤音了。【廣韻】目睛明也。【周禮·春官·大師】眂瞭三百人。【註】瞭，目明者。【孟子】胷中正則眸子瞭焉。　又【師曠·禽經】瞭曰鷂。【張華註】能遠視也。又【楚辭·九辯】瞭冥冥而薄天。【註】瞭，音了，一音杳。亦通作杳。　又【廣韻】落蕭切。【集韻】【韻會】憐蕭切【正韻】連條切，𠀤了平聲。義同。,1、瞭讀音：朗鳥切，音了，篠韻。憐蕭切，音聊，蕭韻。釋文： ❶目精明也。《孟子離婁》：胷中正、則眸子～焉。 ❷鷂也。《禽經》：～曰鷂。 　〔注〕：能遠視也。 ❸通杳。《楚辭九辨》：～冥冥而薄天。 　〔注〕：～、音了。一音杳。亦通作杳。 2、了讀音：郞鳥切，聊上聲，篠韻。釋文： ❶尦也。見《說文》。《段注》：尦。行脛相交也。牛行腳相交爲尦。凡物二股或一股...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_057,硪,U+786A,30826,8105_national_standard_core,三级,7340,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰石我,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,石 我,石 我,,,一 冂 厂 戈 亅 二,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,石,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,12,1 3 2 5 1 3 1 2 1 5 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【午集下】【石字部】,【廣韻】五何切【集韻】牛何切，𠀤同峩。【說文】石巖也。　又【集韻】五可切，音我。砐硪，詳砐字註。,1、硪讀音：牛河切，音莪，歌韻。釋文：石巖也。見《說文》。 2、硪讀音：五可切，音我，哿韻。釋文：砐～。山高皃。見《玉篇》。 3、峨讀音：牛河切，音莪，歌韻。釋文： ❶嵳～也。見《說文》。《通訓定聲》：按嵳、～、曡韻連語。與厜㕒同。字亦作氣享。 ❷高也。見《廣雅釋詁》。 ❸～～。容儀盛壯之貌。《詩棫樸》：奉璋～～。 　〔又〕：祭也。見《爾雅釋訓》。 ❹...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
