row_id,character,unicode_codepoint,standard_rank,original_structure,original_decomposition,original_components,yuanliu_structure,yuanliu_decomposition,yuanliu_ids_structure,cihai_hit_count,cihai_snippets,wiki_hit_count,wiki_titles,wiki_snippets,proposed_structure,proposed_decomposition,candidate_rule,source_priority,authority_boundary,confidence,blocker,review_status,cnbe_write_status,database_rebuild_status,zdic_status
8105_full_7088,㛚,U+36DA,7088,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7090,翀,U+7FC0,7090,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7091,翂,U+7FC2,7091,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7092,剟,U+525F,7092,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7093,𬳿,U+2CCFF,7093,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7094,𫄨,U+2B128,7094,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7095,绤,U+7EE4,7095,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7096,骍,U+9A8D,7096,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7097,𬘫,U+2C62B,7097,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7098,䂮,U+40AE,7098,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7099,琎,U+740E,7099,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7100,珸,U+73F8,7100,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7101,珵,U+73F5,7101,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7102,琄,U+7404,7102,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7103,琈,U+7408,7103,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7104,琀,U+7400,7104,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7105,珺,U+73FA,7105,,,,,,,8,"[ci_hai_v03_bc48.json 页764]【珺】jun
jun骏[ci_hai_v03_bc48.json 页764]【珺】菌晚瑶莜睿暖竣管菌巍鹅",0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7107,堎,U+580E,7107,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7108,堐,U+5810,7108,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7111,埫,U+57EB,7111,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7112,堌,U+580C,7112,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7113,晢,U+6662,7113,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7114,𫮃,U+2BB83,7114,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7115,掞,U+639E,7115,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7116,埪,U+57EA,7116,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7117,壸,U+58F8,7117,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7118,㙍,U+364D,7118,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7121,萚,U+841A,7121,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7124,䓫,U+44EB,7124,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7125,勚,U+52DA,7125,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7126,䓬,U+44EC,7126,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7128,菂,U+83C2,7128,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7129,菍,U+83CD,7129,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7130,菼,U+83FC,7130,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7131,萣,U+8423,7131,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7132,䓨,U+44E8,7132,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7133,菉,U+83C9,7133,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7134,䓛,U+44DB,7134,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7136,梽,U+68BD,7136,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7139,桯,U+686F,7139,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7141,梌,U+688C,7141,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7142,桹,U+6879,7142,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7143,敔,U+6554,7143,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7145,硔,U+7854,7145,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7146,鿎,U+9FCE,7146,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7148,硚,U+785A,7148,,,,,,,4,"市有[ci_hai_v05_bc73.json 页368]【硚】口。
qiao桥[ci_hai_v05_bc73.json 页368]【硚】翘睛谯",0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7149,硊,U+784A,7149,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7150,硍,U+784D,7150,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7151,勔,U+52D4,7151,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7152,䴕,U+4D15,7152,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7153,龁,U+9F81,7153,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7154,逴,U+9034,7154,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7157,翈,U+7FC8,7157,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7158,㫰,U+3AF0,7158,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7159,晙,U+6659,7159,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7160,畤,U+7564,7160,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7161,𬱖,U+2CC56,7161,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7164,蛃,U+86C3,7164,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7165,蚲,U+86B2,7165,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7166,𬟽,U+2C7FD,7166,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7169,䎃,U+4383,7169,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7171,崟,U+5D1F,7171,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7174,崌,U+5D0C,7174,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7175,崡,U+5D21,7175,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7176,铏,U+94CF,7176,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7177,𫓯,U+2B4EF,7177,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7178,𫟹,U+2B7F9,7178,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
8105_full_7180,𫟼,U+2B7FC,7180,,,,,,,0,,0,,,,,context_only_no_safe_structure_candidate,cihai_wiki_context_only,REVIEW_CANDIDATE_NOT_NATIONAL_STANDARD,NONE,SOURCE_EVIDENCE_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,NOT_USED_IN_PRIORITY_DEFAULT_WORKFLOW
