packet_id,unicode,char,catalog_scope,structure_evidence_status,source_grade,next_action,phase1_status,dictionary_review_status,wiki_review_status,feature_review_queue,dictionary_source_count,has_origin_context,wiki_hit_count,human_review_status,human_structure_label,human_decomposition,human_component_note,human_source_reference,human_reviewer,human_review_notes,editable_copy_notice
STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY_030,U+3436,㐶,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,STRUCTURE_DECOMPOSITION_EVIDENCE_GAP,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_rule_learning_candidate,0,False,0,暂缓,,,agent_standard_queue_only,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_or_agent_rule_learning_design_only,CNBE Agent Review v1,"AGENT_STANDARD_QUEUE_REVIEW_REQUIRED: No direct structure evidence in packet. Keep as Agent-standard queue candidate, not national-standard output. No GF0017 points or final structure label assigned.",AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY_031,U+343F,㐿,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,STRUCTURE_DECOMPOSITION_EVIDENCE_GAP,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_rule_learning_candidate,0,False,0,暂缓,,,agent_standard_queue_only,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_or_agent_rule_learning_design_only,CNBE Agent Review v1,"AGENT_STANDARD_QUEUE_REVIEW_REQUIRED: No direct structure evidence in packet. Keep as Agent-standard queue candidate, not national-standard output. No GF0017 points or final structure label assigned.",AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY_032,U+3445,㑅,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,STRUCTURE_DECOMPOSITION_EVIDENCE_GAP,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_rule_learning_candidate,0,False,0,暂缓,,,agent_standard_queue_only,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_or_agent_rule_learning_design_only,CNBE Agent Review v1,"AGENT_STANDARD_QUEUE_REVIEW_REQUIRED: No direct structure evidence in packet. Keep as Agent-standard queue candidate, not national-standard output. No GF0017 points or final structure label assigned.",AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY_033,U+3446,㑆,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,STRUCTURE_DECOMPOSITION_EVIDENCE_GAP,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_rule_learning_candidate,0,False,0,暂缓,,,agent_standard_queue_only,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_or_agent_rule_learning_design_only,CNBE Agent Review v1,"AGENT_STANDARD_QUEUE_REVIEW_REQUIRED: No direct structure evidence in packet. Keep as Agent-standard queue candidate, not national-standard output. No GF0017 points or final structure label assigned.",AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY_034,U+3451,㑑,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,STRUCTURE_DECOMPOSITION_EVIDENCE_GAP,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_rule_learning_candidate,0,False,0,暂缓,,,agent_standard_queue_only,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_or_agent_rule_learning_design_only,CNBE Agent Review v1,"AGENT_STANDARD_QUEUE_REVIEW_REQUIRED: No direct structure evidence in packet. Keep as Agent-standard queue candidate, not national-standard output. No GF0017 points or final structure label assigned.",AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY_035,U+3452,㑒,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,STRUCTURE_DECOMPOSITION_EVIDENCE_GAP,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_rule_learning_candidate,0,False,0,暂缓,,,agent_standard_queue_only,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_or_agent_rule_learning_design_only,CNBE Agent Review v1,"AGENT_STANDARD_QUEUE_REVIEW_REQUIRED: No direct structure evidence in packet. Keep as Agent-standard queue candidate, not national-standard output. No GF0017 points or final structure label assigned.",AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY_036,U+3453,㑓,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,STRUCTURE_DECOMPOSITION_EVIDENCE_GAP,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_rule_learning_candidate,0,False,0,暂缓,,,agent_standard_queue_only,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_or_agent_rule_learning_design_only,CNBE Agent Review v1,"AGENT_STANDARD_QUEUE_REVIEW_REQUIRED: No direct structure evidence in packet. Keep as Agent-standard queue candidate, not national-standard output. No GF0017 points or final structure label assigned.",AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY_037,U+3455,㑕,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,STRUCTURE_DECOMPOSITION_EVIDENCE_GAP,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_rule_learning_candidate,0,False,0,暂缓,,,agent_standard_queue_only,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_or_agent_rule_learning_design_only,CNBE Agent Review v1,"AGENT_STANDARD_QUEUE_REVIEW_REQUIRED: No direct structure evidence in packet. Keep as Agent-standard queue candidate, not national-standard output. No GF0017 points or final structure label assigned.",AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY_038,U+3456,㑖,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,STRUCTURE_DECOMPOSITION_EVIDENCE_GAP,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_rule_learning_candidate,0,False,0,暂缓,,,agent_standard_queue_only,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_or_agent_rule_learning_design_only,CNBE Agent Review v1,"AGENT_STANDARD_QUEUE_REVIEW_REQUIRED: No direct structure evidence in packet. Keep as Agent-standard queue candidate, not national-standard output. No GF0017 points or final structure label assigned.",AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY_039,U+3460,㑠,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,STRUCTURE_DECOMPOSITION_EVIDENCE_GAP,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_rule_learning_candidate,0,False,0,暂缓,,,agent_standard_queue_only,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_or_agent_rule_learning_design_only,CNBE Agent Review v1,"AGENT_STANDARD_QUEUE_REVIEW_REQUIRED: No direct structure evidence in packet. Keep as Agent-standard queue candidate, not national-standard output. No GF0017 points or final structure label assigned.",AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY_040,U+3461,㑡,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,STRUCTURE_DECOMPOSITION_EVIDENCE_GAP,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_rule_learning_candidate,0,False,0,暂缓,,,agent_standard_queue_only,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_or_agent_rule_learning_design_only,CNBE Agent Review v1,"AGENT_STANDARD_QUEUE_REVIEW_REQUIRED: No direct structure evidence in packet. Keep as Agent-standard queue candidate, not national-standard output. No GF0017 points or final structure label assigned.",AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_001,U+3406,㐆,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,0,True,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_002,U+3410,㐐,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,0,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_003,U+3435,㐵,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,0,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_004,U+343A,㐺,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_005,U+343B,㐻,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,1,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_006,U+344B,㑋,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_007,U+345D,㑝,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,1,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_008,U+349E,㒞,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_009,U+34BF,㒿,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_010,U+34C4,㓄,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,1,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_011,U+34DA,㓚,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,1,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_012,U+34E3,㓣,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_013,U+34EE,㓮,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_014,U+34F4,㓴,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,1,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_015,U+34F5,㓵,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_016,U+34F8,㓸,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_017,U+34FA,㓺,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_018,U+3520,㔠,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,1,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_019,U+3528,㔨,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,1,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_020,U+352D,㔭,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_021,U+3532,㔲,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,0,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_022,U+3533,㔳,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_023,U+3539,㔹,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_024,U+353C,㔼,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
