row_id,character,unicode_codepoint,decimal_codepoint,standard_rank,scope,approved_agent_structure,approved_agent_struct_type,approved_decomposition,approved_components,approved_basis,current_model_exists,current_unicode_codepoint,unicode_status,current_cnbe,current_radix,current_radix_name,current_strokes,current_struct_name,current_struct_type,current_agent_structure_localized,current_agent_struct_type_localized,current_structure_localization_status,merge_status,merge_authority,source_table_write_status,cnbe32_write_status,database_rebuild_status
8105_full_4162,酊,U+914A,37194,4162,8105_national_standard_core,左右,3,⿰酉丁,酉 丁,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+914A,UNICODE_MATCH,1806742688,107,皮,22,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4163,郦,U+90E6,37094,4163,8105_national_standard_core,左右,3,⿰丽阝,丽 阝,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+90E6,UNICODE_MATCH,125480544,7,二,15,top-left-wrap,5,左上包,5,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4164,甭,U+752D,29997,4164,8105_national_standard_core,上下,1,⿱不用,不 用,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+752D,UNICODE_MATCH,3129701072,186,香,17,top-right-wrap,6,右上包,6,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4165,砗,U+7817,30743,4165,8105_national_standard_core,左右,3,⿰石车,石 车,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7817,UNICODE_MATCH,1285398896,76,欠,19,full-wrap,11,全包围,11,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4166,砘,U+7818,30744,4166,8105_national_standard_core,左右,3,⿰石屯,石 屯,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7818,UNICODE_MATCH,1302733184,77,止,20,triangle,12,镶嵌,12,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4167,砒,U+7812,30738,4167,8105_national_standard_core,左右,3,⿰石比,石 比,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7812,UNICODE_MATCH,1198727456,71,无,14,top-right-wrap,6,右上包,6,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4168,斫,U+65AB,26027,4168,8105_national_standard_core,左右,3,⿰石斤,石 斤,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+65AB,UNICODE_MATCH,1148779184,68,斗,15,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4169,砭,U+782D,30765,4169,8105_national_standard_core,左右,3,⿰石乏,石 乏,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+782D,UNICODE_MATCH,1649648336,98,瓦,10,bottom-left-wrap,7,左下包,8,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4170,砜,U+781C,30748,4170,8105_national_standard_core,左右,3,⿰石风,石 风,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+781C,UNICODE_MATCH,1371644352,81,比,24,up-down,3,上下,1,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4171,奎,U+594E,22862,4171,8105_national_standard_core,上下,1,⿱大圭,大 圭,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+594E,UNICODE_MATCH,1902392544,113,示,12,top-wrap,8,上三包,9,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4172,耷,U+8037,32823,4172,8105_national_standard_core,上下,1,⿱大耳,大 耳,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8037,UNICODE_MATCH,280339312,16,几,22,full-wrap,11,全包围,11,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4173,虺,U+867A,34426,4173,8105_national_standard_core,左下包,8,⿺兀虫,兀 虫,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+867A,UNICODE_MATCH,2036926368,121,缶,13,left-mid-right,2,左中右,4,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4174,殂,U+6B82,27522,4174,8105_national_standard_core,左右,3,⿰歹且,歹 且,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+6B82,UNICODE_MATCH,1102108704,65,支,22,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4175,殇,U+6B87,27527,4175,8105_national_standard_core,左右,3,⿰歹⿱𠂉𠃓,歹 ⿱𠂉𠃓,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+6B87,UNICODE_MATCH,1188780144,70,方,27,top-right-wrap,6,右上包,6,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4176,殄,U+6B84,27524,4176,8105_national_standard_core,左右,3,⿰歹㐱,歹 㐱,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+6B84,UNICODE_MATCH,1136777280,67,文,24,up-down,3,上下,1,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4177,殆,U+6B86,27526,4177,8105_national_standard_core,左右,3,⿰歹台,歹 台,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+6B86,UNICODE_MATCH,1171445856,69,斤,26,top-left-wrap,5,左上包,5,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4178,轱,U+8F71,36721,4178,8105_national_standard_core,左右,3,⿰车古,车 古,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8F71,UNICODE_MATCH,1047828240,62,戈,14,bottom-wrap,9,下三包,10,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4179,轲,U+8F72,36722,4179,8105_national_standard_core,左右,3,⿰车可,车 可,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8F72,UNICODE_MATCH,1065162528,63,戶,15,left-wrap,10,左三包,7,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4180,轳,U+8F73,36723,4180,8105_national_standard_core,左右,3,⿰车卢,车 卢,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8F73,UNICODE_MATCH,1082496816,64,手,16,full-wrap,11,全包围,11,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4181,轶,U+8F76,36726,4181,8105_national_standard_core,左右,3,⿰车失,车 失,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8F76,UNICODE_MATCH,1134073696,67,文,19,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4182,轸,U+8F78,36728,4182,8105_national_standard_core,左右,3,⿰车㐱,车 㐱,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8F78,UNICODE_MATCH,1168742272,69,斤,21,up-down,3,上下,1,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4183,虿,U+867F,34431,4183,8105_national_standard_core,上下,1,⿱万虫,万 虫,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+867F,UNICODE_MATCH,2123597808,126,而,18,bottom-left-wrap,7,左下包,8,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4184,毖,U+6BD6,27606,4184,8105_national_standard_core,上下,1,⿱比必,比 必,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+6BD6,UNICODE_MATCH,2506874208,149,言,13,bottom-left-wrap,7,左下包,8,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4185,觇,U+89C7,35271,4185,8105_national_standard_core,左右,3,⿰占见,占 见,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+89C7,UNICODE_MATCH,1856584816,110,矛,21,left-mid-right,2,左中右,4,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4186,尜,U+5C1C,23580,4186,8105_national_standard_core,上下,1,⿱小夵,小 夵,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+5C1C,UNICODE_MATCH,3180192192,189,高,17,full-wrap,11,全包围,11,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4187,哐,U+54D0,21712,4187,8105_national_standard_core,左右,3,⿰口匡,口 匡,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+54D0,UNICODE_MATCH,558460160,33,士,9,left-mid-right,2,左中右,4,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4188,眄,U+7704,30468,4188,8105_national_standard_core,左右,3,⿰目丏,目 丏,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7704,UNICODE_MATCH,264015936,15,冫,23,bottom-wrap,9,下三包,10,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4189,眍,U+770D,30477,4189,8105_national_standard_core,左右,3,⿰目区,目 区,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+770D,UNICODE_MATCH,403345616,24,十,1,top-left-wrap,5,左上包,5,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4190,𠳐,U+20CD0,134352,4190,8105_national_standard_core,左右,3,⿰口邦,口 邦,HUMAN_CONFIRMED_HANZI_DECOMP_V03,False,,CURRENT_MODEL_MISSING,,,,,,,,,,MISSING_FROM_CURRENT_CNBE_AGENT_INSERT_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4191,郢,U+90E2,37090,4191,8105_national_standard_core,左右,3,⿰呈阝,呈 阝,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+90E2,UNICODE_MATCH,56143392,3,丶,11,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4192,眇,U+7707,30471,4192,8105_national_standard_core,左右,3,⿰目少,目 少,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7707,UNICODE_MATCH,316018800,18,刀,26,triangle,12,镶嵌,12,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4193,眊,U+770A,30474,4193,8105_national_standard_core,左右,3,⿰目毛,目 毛,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+770A,UNICODE_MATCH,367595680,21,匕,29,left-mid-right,2,左中右,4,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4194,眈,U+7708,30472,4194,8105_national_standard_core,左右,3,⿰目冘,目 冘,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7708,UNICODE_MATCH,332927104,19,力,27,single,0,独体字,0,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4195,禺,U+79BA,31162,4195,8105_national_standard_core,上下,1,⿱日禸,日 禸,HUMAN_CONFIRMED_EXISTING_CANDIDATE_WHEN_V03_TOOL_GAP,True,U+79BA,UNICODE_MATCH,1126218656,67,文,4,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4196,哂,U+54C2,21698,4196,8105_national_standard_core,左右,3,⿰口西,口 西,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+54C2,UNICODE_MATCH,332459040,19,力,26,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4197,咴,U+54B4,21684,4197,8105_national_standard_core,左右,3,⿰口灰,口 灰,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+54B4,UNICODE_MATCH,90204992,5,乙,12,single,0,独体字,0,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4198,曷,U+66F7,26359,4198,8105_national_standard_core,上下,1,⿱日匃,日 匃,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+66F7,UNICODE_MATCH,3123974000,186,香,6,top-wrap,8,上三包,9,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4199,昴,U+6634,26164,4199,8105_national_standard_core,上下,1,⿱日卯,日 卯,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+6634,UNICODE_MATCH,3454272320,205,黽,28,top-wrap,8,上三包,9,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4200,昱,U+6631,26161,4200,8105_national_standard_core,上下,1,⿱日立,日 立,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+6631,UNICODE_MATCH,3402269456,202,黍,25,top-left-wrap,5,左上包,5,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4201,昵,U+6635,26165,4201,8105_national_standard_core,左右,3,⿰日尼,日 尼,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+6635,UNICODE_MATCH,3471606608,206,鼎,29,bottom-wrap,9,下三包,10,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4202,咦,U+54A6,21670,4202,8105_national_standard_core,左右,3,⿰口夷,口 夷,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+54A6,UNICODE_MATCH,3454954080,205,黽,29,triangle,12,镶嵌,12,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4203,哓,U+54D3,21715,4203,8105_national_standard_core,左右,3,⿰口尧,口 尧,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+54D3,UNICODE_MATCH,610463024,36,夕,12,top-left-wrap,5,左上包,5,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4204,哔,U+54D4,21716,4204,8105_national_standard_core,左右,3,⿰口毕,口 毕,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+54D4,UNICODE_MATCH,627797312,37,大,13,top-right-wrap,6,右上包,6,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4205,畎,U+754E,30030,4205,8105_national_standard_core,左右,3,⿰田犬,田 犬,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+754E,UNICODE_MATCH,93877472,5,乙,19,single,0,独体字,0,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4206,毗,U+6BD7,27607,4206,8105_national_standard_core,左右,3,⿰田比,田 比,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+6BD7,UNICODE_MATCH,2524208496,150,谷,14,top-wrap,8,上三包,9,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4207,呲,U+5472,21618,4207,8105_national_standard_core,左右,3,⿰口此,口 此,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+5472,UNICODE_MATCH,2571527968,153,豸,8,triangle,12,镶嵌,12,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4208,胄,U+80C4,32964,4208,8105_national_standard_core,上下,1,⿱由月,由 月,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+80C4,UNICODE_MATCH,2638523456,157,足,8,bottom-wrap,9,下三包,10,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4209,畋,U+754B,30027,4209,8105_national_standard_core,左右,3,⿰田攵,田 攵,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+754B,UNICODE_MATCH,42300592,2,丨,16,left-wrap,10,左三包,7,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4210,畈,U+7548,30024,4210,8105_national_standard_core,左右,3,⿰田反,田 反,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7548,UNICODE_MATCH,3580621952,213,龜,13,bottom-left-wrap,7,左下包,8,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_4211,虼,U+867C,34428,4211,8105_national_standard_core,左右,3,⿰虫乞,虫 乞,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+867C,UNICODE_MATCH,2071594944,123,羊,15,up-mid-down,4,上中下,2,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
